payment_id,order_id,payment_method,amount,payment_date,payment_status
PAY-0009901,ORD-0009901,Debit Card,2228.08,2026-09-04,Completed
PAY-0009129,ORD-0009129,Gift Card,1897.34abc,2024-03-01,Completed
PAY-0008978,ORD-0008978,Debit Card,-1380.52,2026-04-02,Completed
PAY-0011462,ORD-0011462,Credit Card,476.51abc,2026-06-19,Completed
PAY-0011443,ORD-0011443,Credit Card,100.79,2025-11-26,Completed
PAY-0007655,ORD-0007655,Credit Card,2458.77,2026-07-24,Completed
PAY-0010204,ORD-0010204,PayPal,2570.76,2026-09-07,Completed
PAY-0005774,ORD-0005774,Credit Card,386.34,2026-07-28,Failed
PAY-0003511,ORD-0003511,Debit Card,1311.36,2026-09-01,Completed
PAY-0011518,ORD-0011518,Credit Card,3056.51,2024-12-31,Failed
PAY-0005362,ORD-0005362,Gift Card,2648.3,2026-02-20,Completed
PAY-0002682,ORD-0002682,PayPal,816.87,2026-07-14,Failed
PAY-0000791,ORD-0000791,PayPal,1602.57,2025-11-30,Pending
PAY-0007564,ORD-0007564,Credit Card,1981.12,2025-07-27,Completed
PAY-0005486,ORD-0005486,Credit Card,171.1,2026-08-04,Completed
PAY-0009220,ORD-0009220,PayPal,133556.54,2026-08-03,Failed
PAY-0008675,ORD-0008675,Gift Card,2739.66,2025-07-16,Completed
PAY-0009451,ORD-0009451,Credit Card,555.2,2024-06-07,Completed
PAY-0006407,ORD-0006407,Credit Card,275.17,2025-03-23,Completed
PAY-0011140,ORD-0011140,Credit Card,1549.82,19-Sep-2025,Completed
PAY-0011222,ORD-0011222,Credit Card,3668.66,2026-01-06,Failed
PAY-0008991,ORD-0008991,Debit Card,null,2026-05-31,Completed
PAY-0004043,ORD-0004043,Gift Card,598.79,2024-09-19,Completed
PAY-0009480,ORD-0009480,Credit Card,1285.98,2025-01-25,Completed
PAY-0009159,ORD-0009159,Credit Card,516.65,2024-04-28,Completed
PAY-0010052,ORD-0010052,Credit Card,220.18,2026-03-23,Completed
PAY-0002946,ORD-0002946,PayPal,2335.7,2026-09-01,Pending
PAY-0007423,ORD-0007423,Bank Transfer,929.34,2024-06-17,Completed
PAY-0002117,ORD-0002117,PayPal,-397.08,2024-08-19,Completed
PAY-0002216,ORD-0002216,Debit Card,1059.27,2025-10-07,Completed
PAY-0005706,ORD-0005706,PayPal,995.31,2026-08-21,Completed
PAY-0004256,ORD-0004256,Bank Transfer,1067.81,2025-05-04,Completed
PAY-0004310,ORD-0004310,Credit Card,3849.37,2026-06-20,Failed
PAY-0003424,ORD-0003424,Credit Card,64523.44,2026-05-22,Refunded
PAY-0010280,ORD-0010280,Gift Card,410.5,2026-02-25,Completed
PAY-0007736,ORD-0007736,PayPal,1380.18,2026-07-24,Completed
PAY-0005959,ORD-0005959,Credit Card,1061.96,2025-02-20,Completed
PAY-0003321,ORD-0003321,Gift Card,385.72,2026-08-15,Completed
PAY-0004555,ORD-0004555,Bank Transfer,2315.79,2026-08-10,Refunded
PAY-0006554,ORD-0006554,,2394.45,2026-08-12,Failed
PAY-0009099,ORD-0009099,Credit Card,293.11,2026-08-05,Completed
PAY-0002444,ORD-0002444,Gift Card,965.52,2026-09-02,Completed
PAY-0001104,ORD-0001104,Debit Card,3277.16,2026-01-29,Completed
PAY-0007569,ORD-0007569,PayPal,623.78,2024-12-14,Completed
PAY-0008426,ORD-0008426,Debit Card,976.32,2026-07-04,Completed
PAY-0004550,ORD-0004550,Credit Card,2946.6,2024-10-23,Completed
PAY-0004143,ORD-0004143,Credit Card,808.15,"July 30, 2025",Failed
PAY-0006717,ORD-0006717,Gift Card,580.09,2026-06-20,Failed
PAY-0002127,ORD-0002127,,2060.29,2026-08-20,Failed
PAY-0003290,ORD-0003290,Debit Card,2142.41,2025-12-27,Completed
PAY-0004430,ORD-0004430,Bank Transfer,84039.23,2026-07-14,Completed
PAY-0005984,ORD-0005984,Gift Card,229.77,2026-08-23,Failed
PAY-0007105,ORD-0007105,Gift Card,727.15,2025-12-04,Completed
PAY-0006583,ORD-0006583,Debit Card,2203.91,2026-07-29,Completed
PAY-0001475,ORD-0001475,,6915.66,2024-09-12,Completed
PAY-0005887,ORD-0005887,Credit Card,1846.54,2026-08-20,Completed
PAY-0010275,ORD-0010275,Credit Card,1456.54,2025-06-24,Completed
PAY-0010379,ORD-0010379,Debit Card,983.07,2025-12-17,Refunded
PAY-0009606,ORD-0009606,Debit Card,2440.66,2025-12-31,Completed
PAY-0005376,ORD-0005376,Credit Card,45.7,2025-06-20,Refunded
PAY-0008183,ORD-0008183,Bank Transfer,637.64,2026-03-10,Completed
PAY-0010766,ORD-0010766,Credit Card,1024.03,2025-09-13,Completed
PAY-0006626,ORD-0006626,Credit Card,61700.87,2023-12-16,Refunded
PAY-0003619,ORD-0003619,PayPal,1437.69,2026-06-30,Failed
PAY-0007529,ORD-0007529,Debit Card,807.81,2025-01-31,Completed
PAY-0007503,ORD-0007503,PayPal,1172.69,2025-03-12,Refunded
PAY-0003065,ORD-0003065,,3399.62,2026-05-13,Refunded
PAY-0010186,ORD-0010186,Credit Card,-1023.15,07/15/2026,Completed
PAY-0004945,ORD-0004945,,769.81,2023-11-15,Completed
PAY-0001587,ORD-0001587,PayPal,23.44,2024-10-04,Completed
PAY-0006546,ORD-0006546,Debit Card,3957.52,2025-03-23,Pending
PAY-0006408,ORD-0006408,Debit Card,1490.2,2024-12-25,Completed
PAY-0009996,ORD-0009996,Credit Card,2431.13,2025-05-20,Completed
PAY-0001120,ORD-0001120,Debit Card,1486.22,2025-06-02,Completed
PAY-0009947,ORD-0009947,Debit Card,-351.71,2025-08-30,Failed
PAY-0001368,ORD-0001368,PayPal,195.92,2025-06-10,Refunded
PAY-0007812,ORD-0007812,PayPal,2329.12,2025-05-15,Completed
PAY-0001228,ORD-0001228,Debit Card,1707.1,2026-08-14,Completed
PAY-0006793,ORD-0006793,PayPal,12.16,2025-05-04,Pending
PAY-0008874,ORD-0008874,Debit Card,1824.0,2025-04-07,Completed
PAY-0001801,ORD-0001801,PayPal,244.04,"March 21, 2026",Failed
PAY-0011943,ORD-0011943,Gift Card,194.88abc,2026-03-07,Completed
PAY-0007024,ORD-0007024,Credit Card,2916.77,2024-10-30,Completed
PAY-0001887,ORD-0001887,Bank Transfer,653.83,2024-12-13,Completed
PAY-0008286,ORD-0008286,Debit Card,3080.14,2026-03-31,Completed
PAY-0008536,ORD-0008536,Credit Card,25.49,2026-05-06,Failed
PAY-0011356,ORD-0011356,Credit Card,3334.96,2026-09-05,Completed
PAY-0008376,ORD-0008376,,3938.14,2025-08-10,Completed
PAY-0005702,ORD-0005702,Credit Card,678.86,2025-07-25,Refunded
PAY-0002106,ORD-0002106,PayPal,1046.3,24-Aug-2026,Completed
PAY-0000381,ORD-0000381,Credit Card,1440.35,2026-07-13,Completed
PAY-0002073,ORD-0002073,PayPal,227.9,2026-04-15,Completed
PAY-0002092,ORD-0002092,Credit Card,183.75,2026-08-29,Completed
PAY-0005724,ORD-0005724,Debit Card,7694.86,2024-07-21,Completed
PAY-0000077,ORD-0000077,Debit Card,2546.1,2026-06-01,Failed
PAY-0008222,ORD-0008222,Credit Card,448.57,2026-06-03,Completed
PAY-0004991,ORD-0004991,Credit Card,3073.26,2026-08-31,Completed
PAY-0007061,ORD-0007061,Credit Card,1959.98,2025-12-03,Failed
PAY-0002852,ORD-0002852,Credit Card,1137.27,2026-06-22,Completed
PAY-0003483,ORD-0003483,Gift Card,130137.5,2026-01-29,Refunded
PAY-0003395,ORD-0003395,PayPal,4596.65,2024-05-10,Completed
PAY-0007531,ORD-0007531,Credit Card,740.39,2025-08-31,Completed
PAY-0008927,ORD-0008927,PayPal,-187.14,2024-10-29,Completed
PAY-0000413,ORD-0000413,Bank Transfer,3214.46,2026-04-10,Completed
PAY-0004914,ORD-0004914,Credit Card,462.14,2024-01-06,Completed
PAY-0003515,ORD-0003515,PayPal,3171.83,2026-06-14,Failed
PAY-0008020,ORD-0008020,Debit Card,1726.29,2024-09-15,Completed
PAY-0006292,ORD-0006292,Bank Transfer,3511.09,2025-05-28,Completed
PAY-0007089,ORD-0007089,Credit Card,5260.37,2025-12-03,Failed
PAY-0010234,ORD-0010234,PayPal,238612.54,2026-02-07,Completed
PAY-0000036,ORD-0000036,PayPal,255.85,2024-10-27,Completed
PAY-0005065,ORD-0005065,Debit Card,2187.72,2026-05-03,Failed
PAY-0001752,ORD-0001752,Bank Transfer,1030.46,2026-03-07,Completed
PAY-0011614,ORD-0011614,Credit Card,1282.83,2024-12-29,Completed
PAY-0007424,ORD-0007424,Debit Card,409.14,2026-05-02,Refunded
PAY-0006917,ORD-0006917,Gift Card,--,2026-06-06,Completed
PAY-0002129,ORD-0002129,Debit Card,2837.59,2026-07-04,Refunded
PAY-0001953,ORD-0001953,Gift Card,429.6,2026-08-29,Completed
PAY-0002339,ORD-0002339,PayPal,1543.8,2025-12-31,Pending
PAY-0005357,ORD-0005357,Credit Card,27.16,2026-05-18,Refunded
PAY-0005635,ORD-0005635,Credit Card,374.96,2024-09-21,Completed
PAY-0003128,ORD-0003128,Credit Card,775.62,2025-07-07,Completed
PAY-0006804,ORD-0006804,Credit Card,3514.58,2025-11-07,Pending
PAY-0007947,ORD-0007947,PayPal,3705.7,2024-12-25,Refunded
PAY-0000321,ORD-0000321,PayPal,2909.2,2025-12-01,Refunded
PAY-0009622,ORD-0009622,PayPal,2554.15,2026-06-28,Completed
PAY-0007946,ORD-0007946,Credit Card,3456.51,2026-07-31,Completed
PAY-0007347,ORD-0007347,Credit Card,1286.69,2025-06-08,Pending
PAY-0007450,ORD-0007450,Credit Card,1585.31,2026-08-28,Completed
PAY-0006638,ORD-0006638,Credit Card,3642.76,2026-08-30,Completed
PAY-0004840,ORD-0004840,Credit Card,681.3,2025-07-29,Completed
PAY-0005092,ORD-0005092,Bank Transfer,667.62,2026-05-08,Completed
PAY-0001615,ORD-0001615,Debit Card,1803.29,2026-02-23,Completed
PAY-0003457,ORD-0003457,,326.3,2025-03-27,Completed
PAY-0007043,ORD-0007043,Credit Card,2707.85,2026-08-08,Failed
PAY-0000101,ORD-0000101,PayPal,2374.71,2026-08-20,Completed
PAY-0009684,ORD-0009684,Credit Card,471.88,2025-10-06,Refunded
PAY-0008162,ORD-0008162,Gift Card,3083.49,2024-04-09,Completed
PAY-0011236,ORD-0011236,Debit Card,3353.33,2026-08-06,Failed
PAY-0011728,ORD-0011728,Credit Card,1532.32,2026-07-02,Completed
PAY-0001298,ORD-0001298,PayPal,1342.87,2026-08-25,Pending
PAY-0008702,ORD-0008702,PayPal,126.25,07-May-2025,Completed
PAY-0005971,ORD-0005971,Debit Card,2721.69,2024-11-08,Completed
PAY-0003600,ORD-0003600,,827.2,2024-08-26,Refunded
PAY-0011480,ORD-0011480,Credit Card,3325.32,2026-06-21,Failed
PAY-0006614,ORD-0006614,Credit Card,1230.0,2024-03-19,Refunded
PAY-0000481,ORD-0000481,Credit Card,2552.06,03/02/2026,Refunded
PAY-0007958,ORD-0007958,Debit Card,3149.67,2026-01-22,Failed
PAY-0004380,ORD-0004380,Credit Card,873.65,2026-02-22,Completed
PAY-0002497,ORD-0002497,Debit Card,3550.64,2025-08-18,Failed
PAY-0005792,ORD-0005792,PayPal,1344.26,2026-04-15,Refunded
PAY-0011429,ORD-0011429,Credit Card,1321.5,2025-05-17,Completed
PAY-0009499,ORD-0009499,Credit Card,1560.69,2026-04-08,Refunded
PAY-0004746,ORD-0004746,Debit Card,2720.08,2025-10-10,Completed
PAY-0006985,ORD-0006985,PayPal,1950.57,2026-06-24,Completed
PAY-0011010,ORD-0011010,Gift Card,2615.33,2024-04-19,Completed
PAY-0011471,ORD-0011471,Credit Card,840.91,2025-11-13,Completed
PAY-0010047,ORD-0010047,PayPal,290.22,2026-08-19,Pending
PAY-0001511,ORD-0942530,Credit Card,790.56,2025-07-22,Failed
PAY-0007420,ORD-0007420,Credit Card,1735.34,2024-07-03,Failed
PAY-0002827,ORD-0002827,Debit Card,2793.1,04/10/2025,Completed
PAY-0003553,ORD-0003553,Bank Transfer,1343.38,2026-07-29,Failed
PAY-0010716,ORD-0010716,PayPal,644.03,2025-11-24,Completed
PAY-0001664,ORD-0001664,Credit Card,96314.35,2025-07-16,Failed
PAY-0002632,ORD-0002632,Debit Card,369.99,2025-06-13,Completed
PAY-0007474,ORD-0007474,Credit Card,870.74,2025-11-21,Completed
PAY-0005018,ORD-0005018,Debit Card,1394.94,2025-08-12,Completed
PAY-0000917,ORD-0000917,Credit Card,646.73,2026-05-18,Completed
PAY-0001276,ORD-0001276,Credit Card,2464.04,2026-07-21,Completed
PAY-0005626,ORD-0005626,Credit Card,1075.8,2026-07-16,Completed
PAY-0008856,ORD-0008856,Debit Card,192.57,04/09/2025,Completed
PAY-0011584,ORD-0011584,Credit Card,6592.85,2025-08-13,Failed
PAY-0005981,ORD-0005981,Debit Card,2304.3,2026-07-02,Completed
PAY-0006214,ORD-0006214,Credit Card,452.2,2025-12-26,Pending
PAY-0008807,ORD-0008807,Debit Card,421.54,2026-08-06,Completed
PAY-0011937,ORD-0011937,Credit Card,788.3,2026-08-04,Completed
PAY-0000278,ORD-0000278,Credit Card,1713.05,2025-11-13,Completed
PAY-0008504,ORD-0008504,PayPal,1924.97,2026-05-10,Completed
PAY-0005242,ORD-0005242,Bank Transfer,2534.16,2026-08-23,Completed
PAY-0006920,ORD-0006920,PayPal,11.47,2026-09-03,Completed
PAY-0001265,ORD-0001265,Credit Card,1823.41,2024-06-16,Completed
PAY-0001425,ORD-0001425,Credit Card,n/a,2026-03-29,Completed
PAY-0004758,ORD-0004758,,4695.03,2025-04-08,Failed
PAY-0002052,ORD-0002052,PayPal,1595.23,2026-05-01,Completed
PAY-0004834,ORD-0004834,Credit Card,249.21,2025-03-26,Refunded
PAY-0004017,ORD-0004017,PayPal,559.22,2026-08-23,Completed
PAY-0008005,ORD-0008005,Credit Card,5612.83,2025-12-23,Pending
PAY-0004270,ORD-0004270,PayPal,1333.55,2026-05-14,Pending
PAY-0001433,ORD-0001433,Credit Card,$1418.14,2024-12-13,Refunded
PAY-0007773,ORD-0993044,Debit Card,-2851.11,2026-08-22,Completed
PAY-0000409,ORD-0000409,Credit Card,1912.65,2024-05-04,Completed
PAY-0008246,ORD-0008246,Bank Transfer,2030.71abc,2025-12-17,Completed
PAY-0004771,ORD-0004771,Bank Transfer,1322.14,2026-02-15,Completed
PAY-0001120,ORD-0001120,Debit Card,1486.22,2025-06-02,Completed
PAY-0004418,ORD-0004418,Credit Card,39912.21,2026-08-05,Completed
PAY-0005617,ORD-0005617,Credit Card,2076.55,2026-03-28,Completed
PAY-0009393,ORD-0009393,PayPal,2718.99,2026-08-16,Pending
PAY-0001158,ORD-0001158,Credit Card,4210.54,2026-06-07,Completed
PAY-0004679,ORD-0004679,,649.78,2025-06-02,Completed
PAY-0005822,ORD-0005822,Bank Transfer,1796.83,2026-06-07,Completed
PAY-0004070,ORD-0004070,Credit Card,3022.37,2025-06-24,Pending
PAY-0005193,ORD-0005193,Credit Card,746.24,"March 30, 2024",Pending
PAY-0001763,ORD-0001763,Credit Card,783.39,2025-05-27,Completed
PAY-0009477,ORD-0009477,Credit Card,1337.43,2026-02-14,Failed
PAY-0005143,ORD-0005143,Credit Card,1319.16,2026-04-14,Completed
PAY-0007250,ORD-0007250,Credit Card,1190.26,2025-08-29,Completed
PAY-0000620,ORD-0000620,Debit Card,1098.35,2026-03-11,Completed
PAY-0003926,ORD-0003926,Gift Card,540.96,2025-02-27,Completed
PAY-0010228,ORD-0010228,Debit Card,4893.54,2026-06-17,Pending
PAY-0008151,ORD-0008151,Debit Card,483.04,2026-08-22,Refunded
PAY-0009429,ORD-0009429,Credit Card,1596.72,2026-01-20,Completed
PAY-0010012,ORD-0010012,Debit Card,464.29,12-Apr-2025,Refunded
PAY-0003287,ORD-0003287,Gift Card,1980.4,2026-01-25,Refunded
PAY-0005542,ORD-0005542,,1054.88,2026-07-13,Failed
PAY-0004247,ORD-0004247,Gift Card,2942.76,2024-11-06,Completed
PAY-0007187,ORD-0007187,Gift Card,2425.07,2026-06-15,Failed
PAY-0008897,ORD-0008897,Debit Card,1950.42,2025-06-18,Completed
PAY-0010257,ORD-0010257,PayPal,2390.35,2026-01-18,Completed
PAY-0006050,ORD-0006050,Gift Card,3354.14,2026-01-19,Completed
PAY-0008545,ORD-0008545,Credit Card,1400.0,2026-09-07,Failed
PAY-0005163,ORD-0005163,Credit Card,410.97,2026-08-10,Failed
PAY-0008478,ORD-0008478,Credit Card,606.06,2026-08-06,Completed
PAY-0004071,ORD-0004071,Credit Card,3938.37,2026-07-28,Pending
PAY-0000981,ORD-0000981,,1222.34,2025-09-25,Completed
PAY-0004954,ORD-0004954,Debit Card,1076.72,15-Dec-2025,Completed
PAY-0007780,ORD-0007780,Debit Card,2884.13,2026-07-17,Completed
PAY-0005879,ORD-0005879,Credit Card,977.4,2024-07-27,Refunded
PAY-0001585,ORD-0001585,PayPal,2755.01,2026-09-07,Refunded
PAY-0009619,ORD-0009619,Debit Card,2722.81,2026-08-19,Completed
PAY-0010106,ORD-0010106,Bank Transfer,5224.68,2026-01-21,Failed
PAY-0008437,ORD-0008437,PayPal,847.27,2026-08-29,Refunded
PAY-0007556,ORD-0007556,Gift Card,697.25,2026-06-20,Completed
PAY-0004041,ORD-0004041,Bank Transfer,4636.46,2024-12-27,Completed
PAY-0006325,ORD-0006325,Credit Card,1939.71,2026-08-20,Completed
PAY-0001523,ORD-0001523,PayPal,2996.11,2026-08-29,Completed
PAY-0001543,ORD-0001543,Credit Card,60942.23,2025-11-02,Completed
PAY-0001890,ORD-0001890,Debit Card,1557.03,2024-09-13,Completed
PAY-0006547,ORD-0006547,PayPal,655.76,2026-05-03,Failed
PAY-0007610,ORD-0007610,Credit Card,1810.7,2025-08-10,Completed
PAY-0008810,ORD-0008810,Debit Card,2932.2,2026-08-27,Completed
PAY-0009912,ORD-0009912,PayPal,461.55,2026-04-26,Failed
PAY-0009814,ORD-0009814,Gift Card,2913.47,2026-06-20,Completed
PAY-0011090,ORD-0011090,Credit Card,648.28,2026-08-29,Pending
PAY-0005435,ORD-0005435,Debit Card,814.95,2026-07-13,Completed
PAY-0010526,ORD-0010526,PayPal,462.48,2026-08-31,Completed
PAY-0010519,ORD-0010519,Debit Card,423.66,2026-03-20,Completed
PAY-0006840,ORD-0998854,Gift Card,1375.36,2026-01-14,Completed
PAY-0005508,ORD-0005508,PayPal,7827.71,2025-12-15,Completed
PAY-0001402,ORD-0001402,Gift Card,811.5,2026-04-11,Completed
PAY-0001087,ORD-0001087,Credit Card,714.69,2026-07-13,Completed
PAY-0011698,ORD-0011698,Gift Card,1238.97,2026-05-04,Pending
PAY-0005239,ORD-0005239,Gift Card,4156.35,2026-08-19,Completed
PAY-0001816,ORD-0001816,Gift Card,1184.04,2026-06-07,Completed
PAY-0010844,ORD-0010844,Debit Card,937.16,2026-04-27,Failed
PAY-0000863,ORD-0000863,PayPal,515.9,2026-04-23,Pending
PAY-0006668,ORD-0006668,,1143.84,2026-04-18,Failed
PAY-0001219,ORD-0001219,Credit Card,14631.98,2026-07-29,Refunded
PAY-0006403,ORD-0006403,Credit Card,552.18abc,2026-08-19,Completed
PAY-0002743,ORD-0002743,PayPal,1069.4,"November 24, 2025",Completed
PAY-0010931,ORD-0010931,Debit Card,1281.05,2025-04-09,Completed
PAY-0011451,ORD-0011451,Debit Card,3433.37,2026-07-21,Failed
PAY-0003538,ORD-0003538,Credit Card,3032.8,2026-07-15,Completed
PAY-0009280,ORD-0009280,Credit Card,870.66,2025-11-28,Completed
PAY-0008448,ORD-0008448,PayPal,302.56,2025-10-10,Completed
PAY-0001729,ORD-0001729,Debit Card,3906.72,2026-06-09,Completed
PAY-0002606,ORD-0002606,PayPal,1315.09,2026-02-11,Completed
PAY-0001899,ORD-0001899,PayPal,236.54,2026-04-15,Completed
PAY-0002529,ORD-0002529,Credit Card,7140.61,2025-12-30,Pending
PAY-0000240,ORD-0000240,Credit Card,1032.76,2026-05-24,Failed
PAY-0000081,ORD-0000081,Debit Card,277.27,2025-09-13,Completed
PAY-0000533,ORD-0000533,Credit Card,2906.55,12-Dec-2024,Completed
PAY-0011697,ORD-0011697,Credit Card,1100.49,2025-11-18,Completed
PAY-0002909,ORD-0002909,Credit Card,1117.26,2026-08-02,Failed
PAY-0005521,ORD-0005521,PayPal,2224.61,2026-05-19,Completed
PAY-0004791,ORD-0004791,Credit Card,2481.11,2025-05-09,Completed
PAY-0000823,ORD-0000823,Credit Card,609.15,2025-07-04,Refunded
PAY-0010171,ORD-0010171,Credit Card,1285.67,2024-12-03,Completed
PAY-0007066,ORD-0007066,Bank Transfer,992.86,2026-06-06,Completed
PAY-0005900,ORD-0005900,Credit Card,1676.77,2026-08-31,Completed
PAY-0003834,ORD-0003834,Credit Card,1988.36,2025-05-14,Pending
PAY-0006987,ORD-0006987,Debit Card,1091.94,2026-02-05,Completed
PAY-0006394,ORD-0006394,,146.61,2026-02-05,Completed
PAY-0006646,ORD-0006646,Gift Card,247.82,2024-04-29,Completed
PAY-0006577,ORD-0006577,Credit Card,829.46,2025-07-31,Refunded
PAY-0008457,ORD-0008457,Debit Card,779.8,2025-11-26,Completed
PAY-0011041,ORD-0011041,Credit Card,1607.12,2026-05-12,Completed
PAY-0007882,ORD-0007882,Credit Card,2818.86,2026-08-15,Refunded
PAY-0006841,ORD-0006841,PayPal,2916.32,2026-02-23,Completed
PAY-0011874,ORD-0011874,Debit Card,3850.93,2026-06-18,Completed
PAY-0006158,ORD-0006158,Debit Card,576.9,2025-07-15,Completed
PAY-0009473,ORD-0009473,PayPal,3548.3,2026-02-15,Completed
PAY-0006148,ORD-0006148,Debit Card,1902.4,2026-08-17,Completed
PAY-0001389,ORD-0001389,Credit Card,671.85,2026-06-18,Failed
PAY-0009837,ORD-0009837,Credit Card,4784.05,2025-12-18,Refunded
PAY-0004502,ORD-0004502,Gift Card,1663.76,2026-08-28,Completed
PAY-0006768,ORD-0006768,Credit Card,2694.8,2026-06-11,Completed
PAY-0007301,ORD-0007301,Bank Transfer,3789.7,2026-07-24,Failed
PAY-0006389,ORD-0006389,Gift Card,1502.73,2025-01-29,Completed
PAY-0000902,ORD-0000902,Gift Card,1075.12,2026-03-22,Completed
PAY-0008260,ORD-0008260,Debit Card,2165.89,2026-09-04,Completed
PAY-0006681,ORD-0006681,Credit Card,4775.99,07/22/2026,Completed
PAY-0007255,ORD-0007255,PayPal,3891.24,2024-09-04,Completed
PAY-0002822,ORD-0970382,Debit Card,115.71,2026-08-21,Completed
PAY-0003587,ORD-0003587,PayPal,179.17,2026-04-20,Completed
PAY-0006881,ORD-0006881,Debit Card,n/a,2025-12-30,Completed
PAY-0010593,ORD-0010593,Credit Card,553.06,"July 28, 2026",Completed
PAY-0003466,ORD-0003466,Credit Card,1185.84,2025-12-12,Completed
PAY-0000424,ORD-0969977,Credit Card,768.34,2026-07-07,Completed
PAY-0003146,ORD-0003146,Gift Card,4160.54,2026-07-01,Refunded
PAY-0002990,ORD-0002990,Gift Card,2374.75,2025-11-14,Pending
PAY-0005004,ORD-0005004,Debit Card,417.62,2026-04-24,Completed
PAY-0006339,ORD-0006339,Credit Card,1731.53,2026-04-08,Completed
PAY-0002763,ORD-0002763,Credit Card,1216.21,2026-09-03,Completed
PAY-0010194,ORD-0010194,Debit Card,897.3,2026-07-09,Pending
PAY-0002574,ORD-0002574,Credit Card,250.14,2026-08-04,Completed
PAY-0007796,ORD-0007796,Debit Card,13.43,2025-05-07,Completed
PAY-0011641,ORD-0011641,Credit Card,74.97,"September 03, 2026",Completed
PAY-0006820,ORD-0006820,Gift Card,702.0,2025-09-17,Failed
PAY-0000952,ORD-0000952,PayPal,3911.21,2026-06-15,Failed
PAY-0007052,ORD-0007052,Debit Card,110.01,2024-06-09,Completed
PAY-0005800,ORD-0005800,PayPal,1073.34,2026-09-04,Completed
PAY-0003081,ORD-0003081,Credit Card,1923.52,2026-06-11,Failed
PAY-0011867,ORD-0011867,PayPal,685.99,2025-07-30,Refunded
PAY-0004446,ORD-0004446,Credit Card,2129.65,2025-11-29,Completed
PAY-0000488,ORD-0000488,Debit Card,3478.63,2026-03-20,Refunded
PAY-0010638,ORD-0010638,Debit Card,401.18,2026-02-28,Completed
PAY-0005920,ORD-0005920,Credit Card,2506.59,2024-12-14,Pending
PAY-0004037,ORD-0004037,,1551.76,2024-11-26,Completed
PAY-0001333,ORD-0001333,Gift Card,-1922.84,2026-04-08,Pending
PAY-0000490,ORD-0000490,Debit Card,2120.0,2026-04-18,Completed
PAY-0008549,ORD-0008549,Credit Card,499.5,2026-09-08,Failed
PAY-0002306,ORD-0002306,Bank Transfer,3670.96,2026-02-22,Completed
PAY-0005644,ORD-0005644,Credit Card,99.45,2025-09-16,Failed
PAY-0001164,ORD-0001164,Credit Card,449.76,2026-07-11,Failed
PAY-0000964,ORD-0000964,Credit Card,908.27,2026-05-07,Completed
PAY-0000754,ORD-0924099,Credit Card,2609.56,2026-08-26,Failed
PAY-0009887,ORD-0009887,Credit Card,13.4,2026-02-23,Pending
PAY-0006182,ORD-0006182,Credit Card,1363.06,2025-11-20,Completed
PAY-0009114,ORD-0009114,Credit Card,3220.2,2025-11-30,Completed
PAY-0007263,ORD-0007263,PayPal,1241.15,2026-04-27,Completed
PAY-0000599,ORD-0000599,Credit Card,231.58,2026-03-02,Failed
PAY-0010690,ORD-0010690,Credit Card,23.88,2026-07-13,Failed
PAY-0005106,ORD-0005106,PayPal,1113.23,2025-07-06,Completed
PAY-0003142,ORD-0003142,Credit Card,2803.47,2024-11-30,Completed
PAY-0007164,ORD-0007164,Debit Card,1383.37,2026-02-16,Completed
PAY-0007165,ORD-0007165,Credit Card,1167.5,2026-07-04,Completed
PAY-0002844,ORD-0002844,Debit Card,3622.12,2026-06-25,Pending
PAY-0004647,ORD-0004647,Debit Card,727.26,2026-08-25,Refunded
PAY-0008639,ORD-0008639,Debit Card,1380.5,2026-01-10,Completed
PAY-0009967,ORD-0009967,Credit Card,276.05,2026-08-16,Failed
PAY-0001463,ORD-0001463,Bank Transfer,2891.82,2026-08-27,Completed
PAY-0000556,ORD-0000556,Debit Card,1237.48,2025-11-24,Completed
