order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_state
ORD-0005879,CUST-000999,2024-07-24,Delivered,Web,Ruizchester,TX
ORD-0008515,CUST-000703,2025-12-06,Cancelled,Mobile App,East Janet,NY
ORD-0010733,CUST-000019,2026-05-23,Cancelled,In-Store,Robinsonstad,GA
ORD-0009361,CUST-000380,2025-11-24,Placed,Mobile App,Stevenville,WA
ORD-0000257,CUST-002442,2026-08-04,Placed,Mobile App,West Scott,TX
ORD-0001588,,2026-08-06,Delivered,Web,East Jasmin,NY
ORD-0000789,CUST-002463,2025-03-24,dELIVERED,Web,Lake Veronica,OH
ORD-0005382,CUST-000927,2025-06-14,Placed,Marketplace,East Gabriel,GA
ORD-0005064,CUST-001613,2026-05-19,Processing,Marketplace,Stephanieside,NC
ORD-0007508,CUST-000228,2026-07-29,Placed,Mobile App,Lake Amy,AZ
ORD-0011025,CUST-000274,2026-01-09,Delivered,Web,North Teresamouth,OH
ORD-0005422,CUST-002691,2025-12-11,Shipped,Marketplace,Port Laurenbury,GA
ORD-0001944,CUST-002670,2026-07-23,Placed,Web,East Nicole,WA
ORD-0010863,CUST-001532,2025-07-29,Delivered,Web,West Debraborough,WA
ORD-0011771,CUST-000933,2024-12-24,Delivered,In-Store,Hopkinsville,FL
ORD-0011988,CUST-000736,2026-02-08,Shipped,Mobile App,Contrerasmouth,NY
ORD-0004047,CUST-000405,2025-12-21,Delivered,Mobile App,Lake Saraburgh,MI
ORD-0000234,CUST-002586,2025-12-24,Shipped,Mobile App,New Jeffrey,FL
ORD-0004632,CUST-002375,2025-02-25,Delivered,Web,Knappstad,GA
ORD-0002908,CUST-001301,2025-07-08,Placed,Mobile App,North Tristanport,GA
ORD-0004489,CUST-000487,2026-04-09,Delivered,In-Store,Millerfurt,AZ
ORD-0008227,CUST-000927,2025-06-05,Delivered,Mobile App,Thomasshire,NC
ORD-0000522,CUST-000458,2026-06-14,Shipped,Mobile App,Camachoburgh,OH
ORD-0003619,CUST-001589,2026-06-28,pROCESSING,Web,Maytown,TX
ORD-0010684,CUST-002633,2025-07-14,Shipped,Marketplace,North Sandra,GA
ORD-0007959,CUST-000079,2025-05-30,Shipped,Mobile App,New Williamfort,IL
ORD-0002715,CUST-002310,2024-11-23,Processing,Mobile App,Perryside,PA
ORD-0000609,CUST-002478,2025-12-20,Delivered,Marketplace,Seanland,GA
ORD-0001382,CUST-000763,2025-01-28,Delivered,Mobile App,East Tylerberg,NY
ORD-0001423,CUST-002640,2026-03-18,Shipped,Marketplace,East Anthony,IL
ORD-0008409,CUST-000344,2026-07-24,Placed,Web,South Davidfurt,CA
ORD-0002085,CUST-939347,2026-01-06,DELIVERED,Web,Mayerburgh,WA
ORD-0007964,CUST-002181,2026-08-25,Delivered,Mobile App,South Lisa,WA
ORD-0001227,CUST-000598,2026-08-30,Delivered,Web,Lake Laurie,WA
ORD-0008557,CUST-001480,2026-05-19,Delivered,Mobile App,South Marilyn,WA
ORD-0002765,CUST-000746,2026-07-15,Shipped,Web,Riveraville,MI
ORD-0011133,CUST-001687,2025-05-25,Cancelled,Web,Port Lancechester,OH
ORD-0009137,CUST-001525,11/25/2025,Placed,Marketplace,West Jonathan,TX
ORD-0005297,CUST-001644,2024-12-28,Processing,Mobile App,East Wayne,NC
ORD-0010740,CUST-002273,2026-07-02,Delivered,Marketplace,Flemingmouth,NC
ORD-0003259,CUST-000008,2024-07-24,Placed,Web,,AZ
ORD-0003250,CUST-000981,2026-09-04,Processing,Web,East Michellemouth,WA
ORD-0006008,CUST-002793,2025-09-23,Shipped,Web,Lake Kimberly,IL
ORD-0008442,,18-Dec-2025,Placed,Web,East Kristinaberg,WA
ORD-0006604,CUST-001675,2025-11-22,delivered,Web,Jerrybury,GA
ORD-0011758,CUST-001265,2026-07-01,Shipped,Marketplace,Port Ritabury,PA
ORD-0007014,CUST-000799,2026-04-26,Processing,Web,Port Georgefurt,OH
ORD-0009122,CUST-001968,2026-05-05,Processing,Marketplace,Robertmouth,CA
ORD-0011209,CUST-002593,2026-06-17,Delivered,Web,South Cynthiaton,WA
ORD-0007865,CUST-001771,2025-09-07,Placed,Web,West Kevinstad,GA
ORD-0008375,CUST-002192,2026-03-18,Placed,Web,Robertsonshire,OH
ORD-0004102,CUST-002065,2026-04-20,Cancelled,Mobile App,Ashleyburgh,AZ
ORD-0008144,CUST-002612,2025-08-18,Delivered,Web,Floresmouth,MI
ORD-0000654,CUST-000628,2026-03-30,Shipped,Marketplace,East Matthew,WA
ORD-0005123,CUST-000678,2026-05-19,Processing,In-Store,New Craig,IL
ORD-0006508,CUST-000353,2026-08-28,Shipped,Web,Woodport,CA
ORD-0005223,CUST-000965,2026-01-06,Delivered,Mobile App,Sancheztown,GA
ORD-0008336,CUST-001446,2024-04-09,Processing,Web,Amberport,NY
ORD-0002168,CUST-000794,2024-12-08,Placed,Mobile App,Paulland,FL
ORD-0001249,CUST-001276,2026-08-13,Returned,In-Store,,AZ
ORD-0011152,CUST-001234,2026-08-02,Delivered,Web,Anthonyview,TX
ORD-0000697,CUST-002881,2026-08-23,Placed,Mobile App,West Christopher,WA
ORD-0004361,,2026-04-29,Delivered,Mobile App,West Sandrafurt,CA
ORD-0008530,CUST-002090,2026-05-25,Delivered,Marketplace,Christopherview,PA
ORD-0008748,CUST-000397,2025-03-30,Delivered,Mobile App,East Mark,AZ
ORD-0005968,CUST-000563,2026-05-21,Placed,Web,Scottborough,IL
ORD-0007960,CUST-001196,2026-07-23,Delivered,Web,New Stevenland,GA
ORD-0001653,CUST-000887,2025-02-07,Delivered,Web,Brownstad,MI
ORD-0002534,CUST-002968,27-Jul-2026,Placed,Mobile App,Garciaport,OH
ORD-0007804,CUST-001721,2025-07-10,Shipped,Mobile App,Vazquezstad,CA
ORD-0005743,CUST-001906,2026-04-13,Shipped,In-Store,Lake Vincent,NY
ORD-0011501,CUST-002267,2026-08-28,Cancelled,Marketplace,Joannaland,CA
ORD-0002954,CUST-002615,2026-08-15,Delivered,Web,Burnsberg,IL
ORD-0007994,CUST-001372,2026-08-16,Delivered,Mobile App,Port Tamara,TX
ORD-0006194,CUST-002448,2026-08-05,Delivered,Web,Nicholasview,MI
ORD-0002665,CUST-002385,2024-05-20,Shipped,Mobile App,Jeffreyland,FL
ORD-0009655,CUST-000909,2026-05-28,Delivered,In-Store,East Jessicaland,MI
ORD-0001320,CUST-000636,2025-04-14,Processing,Web,Robertstown,MI
ORD-0006563,CUST-000915,2025-09-08,Delivered,Mobile App,North Marymouth,WA
ORD-0003647,CUST-001967,2025-01-30,Shipped,Mobile App,Ortegafort,IL
ORD-0005289,CUST-000631,2026-01-21,Delivered,Mobile App,Ericfort,NY
ORD-0005866,CUST-000910,2026-08-29,Processing,Mobile App,New Andreastad,OH
ORD-0001584,CUST-001519,2026-06-23,Cancelled,Mobile App,Snyderhaven,IL
ORD-0002074,CUST-000813,2024-12-19,Shipped,Marketplace,Jensenfurt,PA
ORD-0003208,CUST-002246,2026-04-19,Delivered,In-Store,Smithview,AZ
ORD-0009662,CUST-002692,2026-07-09,Delivered,Mobile App,Port Jayberg,WA
ORD-0005270,CUST-910524,2026-07-13,Delivered,In-Store,Lake Craig,WA
ORD-0003439,CUST-000305,2025-12-17,Processing,Mobile App,West Jerryburgh,OH
ORD-0010992,CUST-002419,2024-07-31,Shipped,Mobile App,New Jason,IL
ORD-0005877,CUST-001161,2024-06-01,Cancelled,Web,Martinezshire,TX
ORD-0003384,CUST-002576,2026-08-31,Processing,Mobile App,East Denise,CA
ORD-0001339,CUST-000942,2026-06-05,Placed,Marketplace,West William,TX
ORD-0000528,CUST-001204,2026-05-08,Returned,Web,New Brittanyfurt,TX
ORD-0010869,CUST-002064,2025-11-20,Shipped,Web,East Crystalmouth,PA
ORD-0007779,CUST-001604,2026-02-05,Placed,Web,South Nathanstad,NC
ORD-0000332,CUST-001887,2026-08-28,CANCELLED,Mobile App,Patriciafort,AZ
ORD-0002585,CUST-000323,2026-02-16,Shipped,Mobile App,East Lauramouth,IL
ORD-0002974,CUST-000547,2025-09-29,Processing,In-Store,Deanton,NC
ORD-0006509,CUST-000964,2026-04-07,Shipped,Mobile App,Port George,WA
ORD-0008334,CUST-001832,2025-03-27,Delivered,Marketplace,Port Melissaland,IL
ORD-0001937,CUST-000914,2026-08-15,Shipped,Mobile App,East Lauren,NC
ORD-0007616,CUST-000382,2025-11-03,Placed,In-Store,North William,AZ
ORD-0011993,CUST-001495,2026-06-08,Delivered,In-Store,Matthewton,NY
ORD-0000446,CUST-001903,2025-11-25,Placed,In-Store,Bryanhaven,NY
ORD-0010674,CUST-000371,01-Aug-2026,Cancelled,In-Store,South Peterfurt,TX
ORD-0006306,CUST-002630,2025-11-14,Delivered,Web,Port Ryanfurt,FL
ORD-0008085,CUST-002824,2025-06-07,Returned,Mobile App,North Kevin,OH
ORD-0003285,CUST-002319,2025-04-03,Processing,Mobile App,East Ryanshire,GA
ORD-0005465,CUST-001030,2026-04-11,Delivered,Marketplace,New Jessicaland,CA
ORD-0004101,CUST-001944,2025-08-07,Placed,Mobile App,Reneestad,MI
ORD-0002522,CUST-001093,2026-09-01,Processing,Marketplace,East Brittany,NY
ORD-0005864,CUST-000653,2025-03-19,Delivered,Marketplace,Port Jill,NC
ORD-0004074,CUST-000815,2026-03-08,Cancelled,Marketplace,Carlamouth,MI
ORD-0008359,CUST-001172,2024-12-05,Delivered,Mobile App,Mooreport,GA
ORD-0001540,CUST-000645,2024-01-21,Processing,Mobile App,Christopherbury,NY
ORD-0004923,CUST-002967,2026-09-01,Processing,Mobile App,Cassiechester,OH
ORD-0011952,CUST-937233,2026-03-19,shipped,Mobile App,North Matthew,TX
ORD-0009338,CUST-001019,2026-08-22,Delivered,Web,Donovanside,OH
ORD-0004884,CUST-001076,2026-06-03,Cancelled,Mobile App,Seanhaven,FL
ORD-0011029,CUST-002378,2025-12-23,Delivered,Mobile App,Garrisonborough,TX
ORD-0003865,CUST-002132,2026-07-28,Returned,Web,South Joyside,OH
ORD-0002809,CUST-000796,2026-01-07,Delivered,Mobile App,West Derek,CA
ORD-0007199,CUST-001362,2026-04-13,Processing,Mobile App,Silvamouth,IL
ORD-0001370,CUST-002955,2026-07-16,Placed,Web,Hamiltonshire,MI
ORD-0004495,CUST-000607,2026-09-02,Delivered,Web,Garzahaven,PA
ORD-0008691,CUST-000049,2025-11-07,Delivered,Web,,AZ
ORD-0006516,CUST-000542,2026-07-14,Shipped,Marketplace,East Leahmouth,NY
ORD-0000461,CUST-001365,2026-07-22,Shipped,Mobile App,South Patriciaton,OH
ORD-0008533,CUST-001012,2026-01-17,Delivered,Mobile App,Wendyfort,NC
ORD-0006451,CUST-977549,2026-01-15,Delivered,In-Store,Lopezmouth,IL
ORD-0000625,CUST-002037,2026-01-21,Delivered,Mobile App,West Josephbury,OH
ORD-0011273,CUST-002064,2025-04-21,Processing,Mobile App,Robertfurt,GA
ORD-0003477,CUST-000211,2025-10-31,Delivered,Mobile App,Medinabury,AZ
ORD-0006114,CUST-001380,2025-12-05,Processing,Marketplace,Jacobview,MI
ORD-0002589,CUST-001005,2025-06-23,Delivered,Marketplace,Port Nicoleton,PA
ORD-0007660,CUST-915878,2026-08-19,Placed,Web,North Jocelynchester,IL
ORD-0008698,CUST-000422,2026-07-13,Shipped,Web,Lake Deborahville,GA
ORD-0007502,CUST-002830,2026-04-21,Delivered,Mobile App,Smithhaven,PA
ORD-0008896,CUST-001056,2026-05-01,Cancelled,Web,Pamelaberg,AZ
ORD-0008793,CUST-000518,2025-05-15,Shipped,Web,Amyhaven,CA
ORD-0000554,CUST-000963,2025-12-08,Processing,Web,South Maria,NY
ORD-0008526,CUST-000858,2025-02-01,Delivered,Mobile App,West Alexander,NC
ORD-0007070,CUST-001709,2026-04-09,Returned,Marketplace,Bradleyport,MI
ORD-0006878,CUST-000661,2025-07-14,Cancelled,Mobile App,West Laura,OH
ORD-0008585,CUST-000019,2026-04-26,Delivered,Mobile App,West Jasmine,OH
ORD-0005820,CUST-001375,2026-06-30,Shipped,Web,North Richard,NC
ORD-0003355,CUST-000773,2025-01-26,Delivered,Mobile App,Jonathantown,TX
ORD-0003444,CUST-000749,2026-08-06,Delivered,Marketplace,Matthewsville,WA
ORD-0001620,CUST-002299,2026-06-15,Shipped,Mobile App,North Matthewmouth,MI
ORD-0009343,CUST-000615,2026-05-09,Shipped,In-Store,Port Teresaborough,FL
ORD-0007995,CUST-002198,2025-11-01,Cancelled,Mobile App,South Andrea,NC
ORD-0003150,CUST-002787,2024-09-03,Delivered,In-Store,West Andrea,FL
ORD-0005800,CUST-001507,2026-09-03,Shipped,Mobile App,New Madison,GA
ORD-0006118,CUST-000063,2025-01-21,Delivered,Web,Anntown,NY
ORD-0007882,CUST-000256,2026-08-14,Returned,Web,Ericburgh,FL
ORD-0002006,CUST-000650,2026-03-17,Cancelled,Mobile App,Olsenhaven,NY
ORD-0010280,CUST-000787,2026-02-25,Processing,Marketplace,Justinshire,PA
ORD-0003026,CUST-001170,2026-05-28,Placed,In-Store,Jenniferside,TX
ORD-0011556,CUST-001100,09/09/2025,Delivered,Web,Farleybury,FL
ORD-0007027,CUST-000341,2026-08-10,Returned,Mobile App,Port Emilyfort,AZ
ORD-0010916,CUST-002525,2026-08-28,Delivered,Mobile App,Brennanborough,TX
ORD-0009037,CUST-001422,2025-02-14,Returned,Mobile App,,MI
ORD-0010722,CUST-001039,2026-08-06,Cancelled,Mobile App,Bryanchester,IL
ORD-0009797,CUST-000125,2026-05-13,Delivered,Marketplace,,PA
ORD-0007280,CUST-002184,2025-11-25,Placed,Mobile App,,NY
ORD-0002489,CUST-000464,2026-05-05,Shipped,Web,South Bryan,CA
ORD-0011223,CUST-002801,2024-12-06,Cancelled,Mobile App,Williamport,IL
ORD-0002543,CUST-965200,2026-09-02,Placed,Mobile App,Lake David,MI
ORD-0008267,CUST-002096,2026-05-28,Delivered,Web,West Patriciaville,FL
ORD-0010631,CUST-001580,2025-07-16,Returned,Web,North Richardborough,PA
ORD-0001905,CUST-002951,09-May-2025,Cancelled,Web,Medinaberg,FL
ORD-0000100,CUST-002168,2024-09-26,Delivered,Web,North Matthewburgh,PA
ORD-0000934,CUST-001071,2025-06-10,Delivered,Mobile App,South Samuel,IL
ORD-0003085,CUST-001626,2026-03-09,Shipped,Web,Hartborough,NY
ORD-0010422,CUST-000610,2025-07-12,sHIPPED,Web,East Manuelview,AZ
ORD-0011721,CUST-001068,2026-06-23,Shipped,Web,Clarkbury,FL
ORD-0006200,CUST-001449,2025-02-02,Shipped,Web,Wattsstad,AZ
ORD-0000936,CUST-001151,2025-06-27,Shipped,In-Store,,TX
ORD-0000940,CUST-001662,2026-07-26,Processing,Mobile App,New Joseph,NC
ORD-0000180,CUST-000005,2025-01-26,Placed,Mobile App,Medinamouth,IL
ORD-0003001,CUST-001395,2026-04-16,Delivered,Web,West Elizabeth,NY
ORD-0002993,CUST-000305,2026-05-02,Delivered,Web,Elizabethville,GA
ORD-0003327,CUST-942602,2025-11-10,Placed,Mobile App,Lake Robertland,MI
ORD-0008143,CUST-002958,2024-08-05,Shipped,Web,Lake Cynthiaton,AZ
ORD-0004449,CUST-001637,2025-12-23,Shipped,Mobile App,Kellyton,TX
ORD-0007080,CUST-002052,2026-01-26,Returned,Mobile App,Huntfort,TX
ORD-0006166,CUST-000760,2024-12-25,Returned,Mobile App,Perezville,NY
ORD-0007430,CUST-002712,2024-08-04,Shipped,Web,Stevenville,AZ
ORD-0011381,CUST-000780,"February 22, 2026",Delivered,Web,Jasontown,CA
ORD-0010373,CUST-002695,2026-09-01,Placed,Web,Freemanview,CA
ORD-0009229,CUST-000408,2026-07-13,Delivered,Web,East Mitchell,GA
ORD-0002124,CUST-002971,2026-06-20,Shipped,Web,Blairshire,MI
ORD-0001007,CUST-920251,2025-09-28,Delivered,Marketplace,Robertmouth,CA
ORD-0002265,CUST-000068,2024-06-16,Shipped,Web,Rodriguezstad,PA
ORD-0011091,CUST-000295,2025-11-17,Delivered,Mobile App,Frederickshire,WA
ORD-0004446,CUST-002356,2025-11-28,Delivered,Mobile App,Port Ryan,IL
ORD-0003352,CUST-002181,2026-08-22,Delivered,Mobile App,New Lanceburgh,NY
ORD-0002881,CUST-002772,2025-06-17,Delivered,Mobile App,East Linda,PA
ORD-0005015,CUST-910012,2024-07-14,Processing,Marketplace,Johnsonland,TX
ORD-0002649,CUST-001418,2025-10-05,placed,In-Store,Hoffmanborough,WA
ORD-0007209,CUST-000694,2026-08-16,Delivered,Mobile App,Youngshire,AZ
ORD-0002399,CUST-002018,2026-03-25,Processing,Mobile App,Hannahfort,GA
ORD-0010296,CUST-000355,2025-04-16,Processing,Web,Hessfort,GA
ORD-0003588,CUST-000878,2024-12-15,Shipped,In-Store,Bartonstad,AZ
ORD-0010364,CUST-000552,2025-08-11,Delivered,Mobile App,South Kellyborough,MI
ORD-0006578,,2024-08-02,Delivered,Web,West Ebony,GA
ORD-0011574,CUST-002451,2026-04-10,Cancelled,Marketplace,Antoniohaven,NC
ORD-0011093,CUST-002652,2026-05-28,Delivered,Web,,GA
ORD-0006094,CUST-001011,2026-09-04,Shipped,Web,Lake Donna,PA
ORD-0003370,CUST-001265,2026-08-24,Cancelled,In-Store,North Jonathanshire,AZ
ORD-0009193,CUST-001936,2025-05-18,Delivered,Web,South Stanley,OH
ORD-0001540,CUST-000645,2024-01-21,Placed,Mobile App,Christopherbury,NY
ORD-0011782,CUST-000256,2026-09-04,Delivered,Web,Lake Stevenview,WA
ORD-0009694,CUST-000602,2024-10-01,Processing,Mobile App,Johnview,TX
ORD-0011969,CUST-001167,2026-08-03,Processing,Web,Port Jasonchester,AZ
ORD-0009936,,2026-03-30,Delivered,Mobile App,Dylanborough,TX
ORD-0011807,CUST-000356,2026-02-16,Placed,Web,Jordanport,WA
ORD-0010966,CUST-000951,2025-07-20,Delivered,Mobile App,Sharpfort,MI
ORD-0001253,CUST-000284,2026-08-16,Delivered,Mobile App,Coleside,AZ
ORD-0008293,CUST-002397,2026-05-20,Placed,Mobile App,Williamsonchester,GA
ORD-0006258,CUST-000821,2026-09-04,Processing,Mobile App,Lake Natalieborough,FL
ORD-0001398,CUST-001248,2026-01-25,Delivered,Mobile App,East Sharon,IL
ORD-0007969,CUST-001568,2026-06-17,Shipped,Marketplace,Bryanville,AZ
ORD-0006845,CUST-000426,2026-08-28,Shipped,In-Store,New Sarahborough,WA
ORD-0000265,CUST-000802,2026-01-08,Cancelled,Web,Colemanville,TX
ORD-0011081,CUST-000812,2026-06-06,Shipped,Mobile App,North Summerstad,AZ
ORD-0001254,CUST-001090,2025-02-07,Processing,Web,Port Trevor,AZ
ORD-0006659,CUST-001476,2025-11-22,Shipped,Web,Ramosberg,CA
ORD-0007772,CUST-001228,2026-01-12,Delivered,Mobile App,Derrickton,MI
ORD-0005376,CUST-002265,2025-06-19,Processing,Web,New Whitneyfurt,WA
ORD-0000043,CUST-000500,2026-08-01,Shipped,Web,Lake Renee,AZ
ORD-0004671,CUST-002505,2026-09-05,Processing,Web,Thompsonview,GA
ORD-0010570,CUST-000792,2026-01-17,DELIVERED,Mobile App,Richchester,GA
ORD-0006035,CUST-000011,2025-12-29,Placed,Web,Jensenview,GA
ORD-0001672,CUST-002787,2024-12-29,SHIPPED,Web,Keithborough,MI
ORD-0000484,CUST-000040,2025-12-14,Shipped,In-Store,Lozanoville,OH
ORD-0005026,CUST-002606,2024-08-12,Shipped,Marketplace,Joyceburgh,MI
ORD-0008710,CUST-002376,2026-03-08,Cancelled,Marketplace,Hallborough,AZ
ORD-0003139,CUST-002995,2025-10-14,Delivered,Mobile App,North Timothyside,WA
ORD-0011461,CUST-001006,2026-07-03,Delivered,Web,North Kristenburgh,NC
ORD-0009263,CUST-002065,2025-10-14,Placed,Mobile App,Johnchester,OH
ORD-0000134,CUST-001209,2025-06-17,Returned,In-Store,East Dennisland,OH
ORD-0001606,CUST-001355,2026-08-07,Returned,In-Store,Nelsonville,CA
ORD-0009565,CUST-001059,2026-03-21,Shipped,Marketplace,West Heather,IL
ORD-0007161,CUST-002899,2026-08-03,Shipped,Web,Jacksonview,MI
ORD-0010783,CUST-001349,2024-07-30,Placed,Web,Dianashire,MI
ORD-0008726,CUST-002248,2026-06-02,Shipped,Mobile App,Jamesberg,GA
ORD-0011787,CUST-002129,2025-10-24,Cancelled,Marketplace,Mcconnellberg,GA
ORD-0004281,CUST-000009,2026-08-05,Placed,In-Store,Jonathanbury,MI
ORD-0009194,CUST-000203,2026-02-07,Delivered,In-Store,Osborneborough,CA
ORD-0007900,CUST-000356,2026-05-31,Cancelled,Web,,FL
ORD-0008821,CUST-000671,2026-06-17,Processing,Mobile App,Williamsshire,MI
ORD-0007264,CUST-000610,2025-07-17,Shipped,Web,New Ronald,NC
ORD-0004681,CUST-000243,2026-08-19,Delivered,Web,New Kimberlyland,CA
ORD-0001926,CUST-002597,2025-08-31,Delivered,Mobile App,Edwardsville,CA
ORD-0003380,CUST-000888,2026-04-13,Delivered,Web,,OH
ORD-0004509,CUST-000953,2026-04-21,Delivered,Mobile App,East Shari,PA
ORD-0004815,CUST-001010,2025-01-25,Shipped,Web,West Dorothy,OH
ORD-0006522,CUST-000419,2026-05-31,Processing,Mobile App,Reedborough,OH
ORD-0006721,CUST-002576,2026-08-28,Shipped,In-Store,North Johnborough,GA
ORD-0003136,CUST-000122,2026-05-12,Returned,Web,North Stacyport,TX
ORD-0001261,CUST-000208,2026-05-28,Processing,Web,Meganbury,WA
ORD-0010432,CUST-001855,2025-11-03,Placed,Mobile App,Hodgesmouth,PA
ORD-0000659,CUST-001206,2025-12-11,Returned,Mobile App,Michaelborough,MI
ORD-0004669,CUST-001268,2026-06-25,Delivered,Web,West Michelle,AZ
ORD-0005940,CUST-000468,2025-03-18,Processing,Marketplace,Warrenland,TX
ORD-0001887,CUST-002544,2024-12-11,DELIVERED,Mobile App,North Shannon,NC
ORD-0004878,CUST-000112,2026-08-16,Delivered,Web,Keyhaven,AZ
ORD-0006356,CUST-002147,2026-04-25,Cancelled,Mobile App,Osbornland,AZ
ORD-0004470,CUST-002957,2025-05-31,Placed,In-Store,New Rhondahaven,FL
ORD-0009390,CUST-002337,2025-12-24,Shipped,In-Store,North Brianfurt,GA
ORD-0005316,CUST-000735,2026-09-02,Shipped,Marketplace,Sonyaborough,TX
ORD-0011000,CUST-001146,2025-10-04,Placed,Mobile App,West Jasonshire,IL
ORD-0011005,CUST-001487,2024-07-11,Returned,Mobile App,South Timothystad,NY
ORD-0010124,CUST-002069,2025-12-22,Processing,Mobile App,South Sherryborough,NY
ORD-0000243,CUST-000856,2026-02-28,Shipped,Web,New Dorothy,NY
ORD-0006033,,2024-05-19,Placed,Web,Wuchester,TX
ORD-0007176,CUST-000545,2026-04-01,Placed,Web,East Sarahburgh,PA
ORD-0001736,CUST-002634,03/22/2026,Delivered,Web,Rachelshire,GA
ORD-0001008,CUST-000774,2026-08-17,Delivered,Mobile App,New Stevenbury,GA
ORD-0007036,CUST-001573,2026-03-25,Returned,Mobile App,Mooretown,OH
ORD-0008173,CUST-001255,2026-01-12,Shipped,Mobile App,East Tina,OH
ORD-0009986,CUST-000591,"April 23, 2026",shipped,Mobile App,Lake Kevin,OH
ORD-0011448,CUST-001476,2024-06-23,Delivered,Marketplace,East Tony,NC
ORD-0004679,CUST-001570,2025-06-02,Delivered,Web,Montestown,IL
ORD-0010518,CUST-988424,2025-02-03,Delivered,Mobile App,West Christopherfurt,MI
ORD-0008178,CUST-000968,2024-07-04,Placed,Mobile App,Gregoryview,AZ
ORD-0010870,CUST-002547,2026-04-22,Cancelled,In-Store,Port Saraland,NC
ORD-0004478,CUST-002010,2025-11-08,Shipped,In-Store,Thomasbury,PA
ORD-0003427,CUST-002927,19-Jan-2026,Delivered,Mobile App,Courtneyview,PA
ORD-0001514,CUST-000581,2025-08-01,delivered,Mobile App,Port Mistyton,GA
ORD-0004374,CUST-000638,2024-11-22,Processing,Marketplace,Lake Paulbury,TX
ORD-0003372,CUST-002715,"January 24, 2026",Placed,Marketplace,Kingside,MI
ORD-0003426,CUST-002050,2025-01-17,Delivered,Mobile App,North Josephborough,OH
ORD-0003082,CUST-001135,2024-12-09,Processing,Mobile App,,NC
ORD-0011867,CUST-001692,"July 28, 2025",sHIPPED,Web,South Craig,GA
ORD-0009503,CUST-002630,2026-01-02,Placed,Web,North John,NC
ORD-0008234,CUST-001162,2025-03-11,Shipped,Mobile App,Phillipberg,PA
ORD-0005651,CUST-001246,2025-05-05,Placed,In-Store,New Taylorton,WA
ORD-0011833,CUST-002707,2026-05-01,Delivered,Marketplace,Jamesshire,FL
ORD-0004558,CUST-000937,2026-07-31,Shipped,Web,South Richardtown,NY
ORD-0006728,CUST-001058,2026-09-04,Delivered,Marketplace,West Suzannefurt,MI
ORD-0010059,CUST-000343,2026-05-21,shipped,Web,Smithview,AZ
ORD-0003809,CUST-002058,2025-02-07,Shipped,Mobile App,Rebeccashire,WA
ORD-0006823,CUST-002304,2026-04-13,Cancelled,Mobile App,Dixonmouth,OH
ORD-0009551,CUST-002739,2026-05-16,Delivered,Marketplace,Lake Jamestown,OH
ORD-0001589,CUST-001482,2026-08-02,Placed,Mobile App,West Michael,FL
ORD-0000993,CUST-001222,2023-11-29,Delivered,Web,Lake Laura,TX
ORD-0005586,CUST-002297,2025-02-03,Shipped,Mobile App,,FL
ORD-0006541,CUST-002927,2024-11-28,Delivered,Web,Batesmouth,NY
ORD-0011455,CUST-002279,2026-08-22,Shipped,Mobile App,Lake Allen,NC
ORD-0007794,CUST-002615,2026-08-20,Delivered,Mobile App,West Josephborough,IL
ORD-0006651,CUST-000318,2024-05-10,Delivered,Mobile App,Aliciaside,WA
ORD-0010301,CUST-002573,2025-08-13,Shipped,Mobile App,Sanchezshire,OH
ORD-0002888,CUST-000793,2026-07-16,Shipped,In-Store,Lake Louis,MI
ORD-0009405,CUST-001120,2026-02-23,Delivered,Web,West Christy,GA
ORD-0004993,CUST-001311,2025-03-15,Placed,Web,Michaelfort,NC
ORD-0005117,CUST-002577,2026-04-05,Delivered,Marketplace,East Brandonmouth,MI
ORD-0002771,CUST-002946,2023-12-22,Delivered,In-Store,Williamsmouth,TX
ORD-0007061,CUST-002547,2025-11-30,Cancelled,Mobile App,Wellsburgh,OH
ORD-0002081,CUST-000429,2026-03-07,Placed,Web,New Crystal,NC
ORD-0008941,CUST-000323,2026-07-22,Cancelled,Mobile App,New Warren,FL
