order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-0020179,ORD-0010768,PROD-00246,2,620.44,0.15
OI-0018999,ORD-0010143,PROD-00106,1,427.62,0.05
OI-0014687,ORD-0007837,PROD-00203,1,490.8,0.2
OI-0004355,ORD-0002329,PROD-00270,5,575.04,0.0
OI-0006655,ORD-0003559,PROD-00202,1,579.36,0.15
OI-0016312,ORD-0008706,PROD-00027,5,995.1,0.0
OI-0005421,ORD-0002897,PROD-00262,1,697.17,0.1
OI-0008524,ORD-0004549,PROD-00112,3,139.37,0.15
OI-0019338,ORD-0010327,PROD-00184,3,453.79,0.0
OI-0011088,ORD-0005904,PROD-00149,1,789.35,0.0
OI-0005403,ORD-0002887,PROD-00268,1,591.17,0.0
OI-0007149,ORD-0003816,PROD-00149,3,795.52,0.0
OI-0020592,ORD-0908229,PROD-00220,1,288.68,0.0
OI-0013062,ORD-0006985,PROD-00134,4,43.68,0.1
OI-0005387,ORD-0002877,PROD-00162,3,60.89,0.0
OI-0002259,ORD-0001223,PROD-00234,1,591.82,0.1
OI-0021500,ORD-0011488,PROD-00237,1,658.36,0.0
OI-0008229,ORD-0004393,PROD-00231,3,559.28,0.0
OI-0000335,ORD-0000181,PROD-00293,5,22.57,0.0
OI-0008235,ORD-0004396,PROD-00153,1,15.64,0.0
OI-0009146,ORD-0004876,PROD-00039,5,$204.79,0.0
OI-0010716,ORD-0005717,PROD-00195,4,373.01,0.0
OI-0010316,ORD-0005499,PROD-00188,1,365.76,0.2
OI-0019134,ORD-0010222,PROD-00126,2,262.33,0.0
OI-0011810,ORD-0006307,PROD-00169,4,380.04,0.0
OI-0008852,ORD-0004721,PROD-00068,4,25.53,0.0
OI-0009098,ORD-0004849,PROD-00178,1,99.32abc,0.0
OI-0022375,ORD-0011946,PROD-00217,2,270.96,0.05
OI-0017715,ORD-0009454,PROD-00051,1,383.74,0.0
OI-0009509,ORD-0005064,PROD-00017,1,683.73,0.0
OI-0005573,ORD-0002982,PROD-00120,3,265.9,0.2
OI-0019977,ORD-0010661,PROD-934188,5,n/a,0.05
OI-0012786,ORD-0006837,PROD-918398,1,736.73,0.0
OI-0019891,ORD-0010617,PROD-00132,5,695.63,0.0
OI-0011326,ORD-0006041,PROD-00124,1,155.73,0.2
OI-0002749,ORD-0001479,PROD-00295,1,948.63,0.0
OI-0016366,ORD-0008738,PROD-00016,1,244.53,0.05
OI-0019177,ORD-0010242,PROD-00101,1,107.28,0.0
OI-0000721,ORD-0000395,PROD-00241,1,149.49,0.0
OI-0001277,ORD-0000690,PROD-00058,1,408.82,0.1
OI-0009872,ORD-0005253,PROD-00262,5,686.52,0.15
OI-0022092,ORD-0011795,PROD-00290,3,602.15,0.0
OI-0012802,ORD-0006844,PROD-00045,5,242.82,0.1
OI-0021883,ORD-0011687,PROD-00133,3,61.01,0.0
OI-0012906,ORD-0006900,PROD-905120,2,194.57,0.0
OI-0012719,ORD-0006801,PROD-00172,1,344.71,0.0
OI-0006160,ORD-0003292,PROD-00262,2,705.33,0.0
OI-0016528,ORD-0965753,PROD-00088,5,619.66,0.0
OI-0011898,ORD-0006357,PROD-00076,1,384.88,0.0
OI-0017261,ORD-0009213,PROD-00074,1,593.47,0.0
OI-0018811,ORD-0010042,PROD-00213,2,934.28,0.0
OI-0015659,ORD-0008346,PROD-00118,2,587.79,0.0
OI-0018996,ORD-0010141,PROD-00291,1,351.19,0.1
OI-0011342,ORD-0006050,PROD-00172,2,359.08,0.0
OI-0005985,ORD-0003196,PROD-00060,3,null,0.2
OI-0005274,ORD-0002820,PROD-00020,5,191.94,0.05
OI-0009149,ORD-0004878,PROD-00290,1,602.82,0.0
OI-0004191,ORD-0002243,PROD-00156,1,146.74,0.0
OI-0010609,ORD-0005657,PROD-00114,5,225.75,0.0
OI-0010391,ORD-0939807,PROD-00207,1,295.53,0.0
OI-0010526,ORD-0005611,PROD-00166,1,502.82,0.0
OI-0002893,ORD-0001551,PROD-00042,1,550.97,0.0
OI-0007809,ORD-0004173,PROD-00104,?,708.57,0.1
OI-0006511,ORD-0003482,PROD-00063,5,348.83,0.1
OI-0020865,ORD-0011150,PROD-00217,1abc,289.78,0.2
OI-0002689,ORD-0001447,PROD-00244,$3,740.6,0.0
OI-0010314,ORD-0952620,PROD-00248,1,38.67,0.0
OI-0008762,ORD-0004675,PROD-00006,1,544.94,0.0
OI-0019597,ORD-0010458,PROD-00187,1,83.91,0.0
OI-0003708,ORD-0001991,PROD-00091,1,492.72,0.0
OI-0022284,ORD-0011890,PROD-00165,3,857.75,0.0
OI-0017371,ORD-0009272,PROD-00103,1,113.9,0.0
OI-0003044,ORD-0001637,PROD-00205,1,109.28,0.05
OI-0014600,ORD-0007789,PROD-00169,2,unknown,0.05
OI-0018668,ORD-0009973,PROD-00064,1,352.96,0.0
OI-0014791,ORD-0007899,PROD-00180,4,711.0,0.0
OI-0013027,ORD-0006965,PROD-00152,1,100.08abc,0.0
OI-0000797,ORD-0000429,PROD-00203,4,495.37,0.0
OI-0004084,ORD-0002180,PROD-00026,2,182.76,0.0
OI-0011379,ORD-0006068,PROD-00230,3,441.32,0.0
OI-0003465,ORD-0001864,PROD-00269,4,474.39,0.0
OI-0009198,ORD-0004906,PROD-00139,5,48.73,0.05
OI-0008859,ORD-0004726,PROD-00159,2,-507.41,0.0
OI-0005240,ORD-0002800,PROD-00221,1,462.43,0.1
OI-0012102,ORD-0006473,PROD-00242,5,452.56,0.1
OI-0009681,ORD-0005152,PROD-00271,2,731.68abc,0.2
OI-0012256,ORD-0006556,PROD-00040,1,25.27,0.0
OI-0018703,ORD-0009988,PROD-00108,2,103.07,0.0
OI-0006972,ORD-0003723,PROD-00151,3,76.44,0.1
OI-0019696,ORD-0010508,PROD-00185,5,519.82,0.0
OI-0002513,ORD-0001357,PROD-00197,3,381.97,0.0
OI-0011386,ORD-0006071,PROD-00034,5,186.96,0.05
OI-0005032,ORD-0002689,PROD-00203,1,463.01,0.0
OI-0012664,ORD-0006771,PROD-00199,1,478.16,0.0
OI-0003948,ORD-0002109,PROD-00290,1,569.32,0.0
OI-0007064,ORD-0003771,PROD-00176,3,636.74,0.0
OI-0003498,ORD-0001884,PROD-00085,5,206.6,0.0
OI-0011804,ORD-0006304,PROD-00038,2,691.7,0.0
OI-0003547,ORD-0001911,PROD-905576,4,746.59,0.0
OI-0021288,ORD-0011373,PROD-00166,2,515.86,0.0
OI-0002862,ORD-0900503,PROD-00081,3abc,372.15,0.0
OI-0004043,ORD-0002161,PROD-00078,2,n/a,0.0
OI-0021728,ORD-0011602,PROD-00124,1,149.75,0.0
OI-0002648,ORD-0001425,PROD-00169,1,385.45,0.0
OI-0019364,ORD-0010338,PROD-00099,1,118.72,0.05
OI-0019502,ORD-0010407,PROD-00089,4,274.61,0.0
OI-0020743,ORD-0011080,PROD-00254,1,458.97,0.0
OI-0006272,ORD-0003345,PROD-00214,4,233.4,0.0
OI-0005334,ORD-0002850,PROD-00097,4,566.85,0.2
OI-0013297,ORD-0007110,PROD-00082,3,175.67,0.0
OI-0007752,ORD-0004139,PROD-00194,1,746.41,0.0
OI-0003170,ORD-0001709,PROD-00017,1,685.71abc,0.0
OI-0018934,ORD-0010107,PROD-00104,2,727.59,0.0
OI-0018088,ORD-0009652,PROD-00102,1,677.93,0.0
OI-0009787,ORD-0005214,PROD-00296,5,380.09,0.0
OI-0007028,ORD-0003754,PROD-00106,3,435.46,0.0
OI-0019957,ORD-0010651,PROD-00254,2,469.6,0.0
OI-0009069,ORD-0004837,PROD-00121,1,444.6,0.0
OI-0006239,ORD-0003329,PROD-00168,5,601.46,0.0
OI-0019112,ORD-0010208,PROD-00191,unknown,549.59,0.0
OI-0005896,ORD-0003150,PROD-00257,0.93,410.42,0.0
OI-0004022,ORD-0002145,PROD-00126,5,272.37,0.0
OI-0017055,ORD-0009097,PROD-902302,4,680.6,0.0
OI-0002158,ORD-0001168,PROD-00198,1,594.18,0.0
OI-0015782,ORD-0008416,PROD-00125,3,341.47,0.1
OI-0002235,ORD-0001211,PROD-00042,1,537.7,0.05
OI-0018620,ORD-0009952,PROD-00058,5,410.35,0.0
OI-0020842,ORD-0011137,PROD-00021,2,31.26,0.0
OI-0006911,ORD-0003691,PROD-00079,3,140.42,0.0
OI-0012109,ORD-0006475,PROD-00287,1,485.84,0.0
OI-0011198,ORD-0005964,PROD-00239,1,560.45,0.0
OI-0012335,ORD-0006594,PROD-00198,2,587.17,0.15
OI-0006011,ORD-0003211,PROD-00004,1,366.54,0.1
OI-0010060,ORD-0005356,PROD-00255,2,17.88,0.1
OI-0020372,ORD-0010872,PROD-00088,3,636.82,0.0
OI-0014201,ORD-0007589,PROD-00021,4,31.07,0.0
OI-0017040,ORD-0009089,PROD-00096,2,757.5,0.05
OI-0019273,ORD-0010292,PROD-00110,2,292.29,0.0
OI-0010490,ORD-0005589,PROD-00084,5,434.57,0.0
OI-0012281,ORD-0006569,PROD-00053,4,466.88,0.0
OI-0019508,ORD-0010410,PROD-00039,n/a,null,0.0
OI-0010287,ORD-0005481,PROD-00269,1,495.23,0.0
OI-0022438,ORD-0011981,PROD-00013,5,371.93,0.0
OI-0007601,ORD-0004064,PROD-00164,2,390.38,0.0
OI-0004801,ORD-0002570,PROD-00213,1,982.79,0.0
OI-0000606,ORD-0000328,PROD-00126,1,253.57,0.0
OI-0019017,ORD-0010153,PROD-00270,1,592.26,0.0
OI-0005581,ORD-0002986,PROD-00156,3,142.04,0.0
OI-0002096,ORD-0001141,PROD-00215,5,$207.53,0.0
OI-0011585,ORD-0006187,PROD-00167,2,619.43,0.1
OI-0015402,ORD-0008211,PROD-00260,1,720.74,0.05
OI-0021953,ORD-0011724,PROD-00142,2,562.39,0.0
OI-0015252,ORD-0008138,PROD-00206,3,702.5,0.0
OI-0003580,ORD-0001927,PROD-00235,2,307.48,0.1
OI-0015625,ORD-0008329,PROD-00052,1,464.31,0.0
OI-0022125,ORD-0011810,PROD-00297,5,272.05,0.0
OI-0022344,ORD-0011924,PROD-00267,-1.0,670.72,0.0
OI-0000220,ORD-0000119,PROD-00141,1,213.84,0.0
OI-0005006,ORD-0002676,PROD-00195,4,391.08,0.05
OI-0007640,ORD-0004082,PROD-00230,2,434.41,0.2
OI-0007482,ORD-0003997,PROD-00196,3,306.54,0.0
OI-0007292,ORD-0003895,PROD-00220,3,271.26,0.0
OI-0008645,ORD-0004616,PROD-00229,1,671.7,0.05
OI-0016691,ORD-0008899,PROD-00111,2,856.96,0.0
OI-0000086,ORD-0000048,PROD-00248,1,39.41,0.05
OI-0013968,ORD-0007476,PROD-00068,3,25.13,0.0
OI-0014156,ORD-0007567,PROD-00295,2,980.13,0.05
OI-0017305,ORD-0009235,PROD-00151,1,78.39,0.05
OI-0012811,ORD-0006848,PROD-00091,2,513.57,0.0
OI-0014736,ORD-0007869,PROD-00127,4,46.79,0.15
OI-0008593,ORD-0004587,PROD-00007,4,529.67,0.0
OI-0011806,ORD-0006305,PROD-00036,1,92.13,0.15
OI-0000928,ORD-0000500,PROD-00161,4,486.94,0.0
OI-0007048,ORD-0003761,PROD-00087,1,614.11,0.0
OI-0005877,ORD-0003141,PROD-00129,3,458.56,0.0
OI-0017372,ORD-0009272,PROD-00272,2,696.29,0.0
OI-0011333,ORD-0006044,PROD-00201,2.63,515.65,0.05
OI-0017472,ORD-0009318,PROD-00225,2,18.03,0.1
OI-0018011,ORD-0009613,PROD-00232,1,110.78,0.05
OI-0003737,ORD-0002008,PROD-00255,1,18.44,0.1
OI-0016431,ORD-0008767,PROD-00147,4,139.92,0.0
OI-0007440,ORD-0003977,PROD-00076,2,398.87,0.0
OI-0005044,ORD-0002696,PROD-00144,1,431.05,0.0
OI-0016336,ORD-0008720,PROD-00048,4,550.9,0.0
OI-0018078,ORD-0009647,PROD-00243,1,530.05,0.0
OI-0010421,ORD-0005552,PROD-00078,2,429.29,0.0
OI-0008236,ORD-0004397,PROD-00001,5,98.8,0.0
OI-0006553,ORD-0003507,PROD-00062,2,99.21,0.0
OI-0004685,ORD-0002511,PROD-00029,2,666.81,0.0
OI-0015905,ORD-0008483,PROD-00061,1,102.94,0.0
OI-0021958,ORD-0011728,PROD-00172,4,348.17,0.15
OI-0013448,ORD-0007189,PROD-00104,1,769.51,0.05
OI-0022239,ORD-0011866,PROD-00113,3,501.3,0.1
OI-0003918,ORD-0002095,PROD-00004,2,356.68,0.1
OI-0004113,ORD-0002195,PROD-00241,2,145.22,0.0
OI-0019899,ORD-0010621,PROD-928544,1,78.36,0.2
OI-0006443,ORD-0003438,PROD-00151,2,76.41,0.0
OI-0001061,ORD-0000576,PROD-00246,2,601.11,0.0
OI-0011377,ORD-0006067,PROD-00100,2,130.82,0.0
OI-0016182,ORD-0008631,PROD-00041,1,392.46,0.0
OI-0011233,ORD-0005987,PROD-00163,3,255.61,0.05
OI-0019943,ORD-0010643,PROD-00237,$2,670.28,0.0
OI-0007384,ORD-0003944,PROD-00289,2,507.02,0.05
OI-0011397,ORD-0006076,PROD-00167,5,57751.57,0.0
OI-0017902,ORD-0009554,PROD-00100,5,130.33,0.0
OI-0003122,ORD-0001681,PROD-00167,4,43408.94,0.05
OI-0001316,ORD-0000714,PROD-00112,1,134.54,0.05
OI-0007795,ORD-0004166,PROD-00089,1,274.95,0.0
OI-0018259,ORD-0009744,PROD-00074,2,601.85,0.0
OI-0014285,ORD-0007631,PROD-00152,4,100.96,0.0
OI-0003344,ORD-0001804,PROD-00014,1,119.6,0.0
OI-0018937,ORD-0010108,PROD-00286,1,624.82,0.0
OI-0021097,ORD-0011277,PROD-00154,1,111.88,0.0
OI-0021026,ORD-0011238,PROD-00063,2,351.93,0.05
OI-0016212,ORD-0008653,PROD-00274,5,678.91,0.15
OI-0015480,ORD-0008253,PROD-00225,1,16.75,0.2
OI-0006712,ORD-0003584,PROD-00072,1,411.76,0.0
OI-0004808,ORD-0002573,PROD-00254,4,451.81,0.1
OI-0010279,ORD-0005476,PROD-00091,5,493.21,0.0
OI-0019294,ORD-0010303,PROD-00277,1,43.82,0.0
OI-0021455,ORD-0011461,PROD-00018,5,137.02,0.05
OI-0010344,ORD-0005514,PROD-00090,5,745.48,0.0
OI-0009844,ORD-0005242,PROD-00251,2,736.17,0.0
OI-0009125,ORD-0004863,PROD-00082,5,175.32,0.0
OI-0003842,ORD-0002060,PROD-00277,4,42.87,0.0
OI-0004014,ORD-0002141,PROD-00205,1,118.78,0.0
OI-0021652,ORD-0011561,PROD-00058,2,434.9,0.0
OI-0009652,ORD-0005137,PROD-00022,1,613.61,0.0
OI-0014042,ORD-0007511,PROD-00097,3,563.1,0.05
OI-0002031,ORD-0001104,PROD-00268,2,599.13,0.0
OI-0007557,ORD-0004039,PROD-00017,2,627.35,0.0
OI-0020658,ORD-0011034,PROD-00115,3,528.74,0.0
OI-0021565,ORD-0011519,PROD-903815,3,51.39,0.0
OI-0017179,ORD-0009170,PROD-00102,5,735.84,0.0
OI-0003467,ORD-0001865,PROD-00285,3,--,0.0
OI-0013295,ORD-0007109,PROD-00215,4,209.0,0.0
OI-0015571,ORD-0008304,PROD-00142,4,551.37,0.0
OI-0006066,ORD-0003244,PROD-00249,1,454.67,0.0
OI-0003792,ORD-0002036,PROD-00041,2,383.27,0.0
OI-0000107,ORD-0000060,PROD-00224,$4,124.05,0.0
OI-0004578,ORD-0002456,PROD-00111,2,79832.95,0.0
OI-0002686,ORD-0001446,PROD-00219,1,225.95,0.05
OI-0014429,ORD-0007707,PROD-00100,5,122.34,0.0
OI-0003887,ORD-0002081,PROD-00208,2,572.64,0.0
OI-0012566,ORD-0006718,PROD-00092,5,274.58,0.0
OI-0011968,ORD-0006398,PROD-00179,3.96,522.12,0.1
OI-0007426,ORD-0003970,PROD-00182,4,215.95,0.0
OI-0018358,ORD-0009805,PROD-00113,1,528.08,0.0
OI-0010804,ORD-0005759,PROD-00232,1,112.22,0.05
OI-0001556,ORD-0000840,PROD-00140,5,140.41,0.0
OI-0005723,ORD-0003056,PROD-00062,4,93.83,0.1
OI-0013689,ORD-0007321,PROD-00269,5,482.09,0.0
OI-0006779,ORD-0003623,PROD-00128,5,$532.43,0.0
OI-0019010,ORD-0010149,PROD-00241,5,$139.73,0.05
OI-0004224,ORD-0002257,PROD-00206,2,712.31,0.15
OI-0002394,ORD-0001292,PROD-00210,2,642.85,0.0
OI-0014108,ORD-0938968,PROD-00166,3,495.1,0.0
OI-0016951,ORD-0009045,PROD-00279,2,490.51,0.0
OI-0004747,ORD-0002542,PROD-00172,1,337.29,0.0
OI-0002601,ORD-0001405,PROD-00040,3,27.56,0.0
OI-0007844,ORD-0004195,PROD-00042,0.88,-504.26,0.0
OI-0003731,ORD-0002003,PROD-00020,1,192.95,0.0
OI-0014778,ORD-0007892,PROD-00060,1,-599.81,0.0
OI-0014880,ORD-0007953,PROD-00134,1,41.31,0.0
OI-0013673,ORD-0007313,PROD-00205,1,111.1,0.0
OI-0001950,ORD-0001056,PROD-00124,3,156.53,0.0
OI-0005916,ORD-0003161,PROD-00073,1,739.84,0.0
OI-0002661,ORD-0001433,PROD-00126,1,263.82,0.0
OI-0008934,ORD-0004765,PROD-00006,3,498.33,0.0
OI-0018290,ORD-0009763,PROD-00282,5,695.86,0.1
OI-0018136,ORD-0009674,PROD-00079,1,130.55,0.05
OI-0001782,ORD-0000960,PROD-00065,3,85.75,0.0
OI-0006725,ORD-0003593,PROD-00203,5,453.59,0.0
OI-0019050,ORD-0010174,PROD-00097,2,591.11,0.1
OI-0014445,ORD-0007714,PROD-00163,1,263.93,0.0
OI-0017284,ORD-0009225,PROD-00095,2,554.37,0.1
OI-0009042,ORD-0004822,PROD-00240,2,377.62,0.15
OI-0007734,ORD-0004130,PROD-00111,4,861.13,0.1
OI-0015445,ORD-0008235,PROD-00133,-4.0,59.83,0.15
OI-0021926,ORD-0011709,PROD-00128,3,541.7,0.0
OI-0008024,ORD-0004294,PROD-00200,1,160.39,0.0
OI-0003398,ORD-0001830,PROD-00048,1,557.38,0.1
OI-0007172,ORD-0003827,PROD-00015,4,546.21,0.0
OI-0013628,ORD-0007289,PROD-00229,3,655.63,0.0
OI-0017435,ORD-0009301,PROD-00296,2,378.77,0.1
OI-0019445,ORD-0010377,PROD-00059,3,157.82,0.05
OI-0001868,ORD-0001013,PROD-00107,3,17.8,0.0
OI-0002704,ORD-0001454,PROD-00038,1,680.59,0.0
OI-0007192,ORD-0003838,PROD-00094,2,442.97,0.0
OI-0017569,ORD-0009371,PROD-00223,1,537.17,0.1
OI-0014801,ORD-0007905,PROD-00224,1,130.98,0.0
OI-0004065,ORD-0002171,PROD-00186,1,195.17,0.0
OI-0002923,ORD-0001568,PROD-00229,3,678.44,0.0
OI-0001824,ORD-0000988,PROD-00283,5,225.94,0.0
OI-0000571,ORD-0000311,PROD-908975,2abc,592.42,0.05
OI-0015777,ORD-0008413,PROD-00293,2,22.38,0.0
OI-0022217,ORD-0011857,PROD-00248,2,37.84,0.0
OI-0009378,ORD-0004996,PROD-00135,5,462.26,0.0
OI-0021814,ORD-0011646,PROD-00053,1,465.12,0.0
OI-0005223,ORD-0002791,PROD-00018,5,142.79,0.0
OI-0013394,ORD-0007162,PROD-00209,5,703.62,0.1
OI-0020650,ORD-0011028,PROD-00165,5,879.68,0.0
OI-0015029,ORD-0953906,PROD-00147,4,136.63,0.0
OI-0015624,ORD-0008329,PROD-00146,5,511.44,0.0
OI-0013322,ORD-0007124,PROD-00093,5,655.92,0.0
OI-0009560,ORD-0005090,PROD-00028,3,330.08,0.0
OI-0015375,ORD-0008200,PROD-00106,5,437.36,0.0
OI-0005226,ORD-0002792,PROD-00067,5,N/A,0.1
OI-0014470,ORD-0007725,PROD-00241,unknown,143.42,0.05
OI-0020565,ORD-0010977,PROD-00043,2,703.01,0.1
OI-0000026,ORD-0000012,PROD-00257,1,439.18,0.0
OI-0003622,ORD-0001948,PROD-00070,1,586.43,0.0
OI-0010230,ORD-0005449,PROD-00129,4,453.8,0.0
OI-0019034,ORD-0917690,PROD-00067,-3.0,481.77,0.0
OI-0010942,ORD-0005830,PROD-00173,1,361.16,0.0
OI-0006366,ORD-0003400,PROD-00255,4,18.57,0.0
OI-0012820,ORD-0006853,PROD-00292,1,367.4,0.0
OI-0008302,ORD-0004434,PROD-00263,2,300.69,0.0
OI-0004805,ORD-0002571,PROD-00100,3.35,121.37,0.05
OI-0002199,ORD-0001190,PROD-00200,2,148.37,0.05
OI-0006760,ORD-0003613,PROD-00070,2,556.88,0.1
OI-0004789,ORD-0002563,PROD-00018,4,140.28,0.0
OI-0000185,ORD-0000102,PROD-00020,1,193.37,0.15
OI-0011246,ORD-0005994,PROD-00165,2,834.92,0.15
OI-0001490,ORD-0000802,PROD-00253,2,302.29,0.05
OI-0002621,ORD-0001413,PROD-00147,1,132.17,0.0
OI-0009583,ORD-0005100,PROD-00189,4,684.64,0.0
OI-0021286,ORD-0011372,PROD-00141,5,211.56,0.0
OI-0001240,ORD-0000672,PROD-00169,1,357.46,0.05
OI-0015774,ORD-0008413,PROD-00246,5,622.3,0.1
OI-0021818,ORD-0011648,PROD-00017,2,660.96,0.0
OI-0013388,ORD-0007157,PROD-00116,4,624.25,0.0
OI-0008628,ORD-0004605,PROD-00243,2,506.82,0.0
OI-0018412,ORD-0009834,PROD-00056,4,172.83,0.0
OI-0002329,ORD-0001256,PROD-00040,5,27.43,0.0
OI-0014705,ORD-0007848,PROD-00235,5,311.63,0.0
OI-0021622,ORD-0011547,PROD-00283,1,226.69,0.0
OI-0011355,ORD-0006056,PROD-00083,2,185.86,0.0
OI-0020477,ORD-0010925,PROD-00189,5,640.58,0.0
OI-0007248,ORD-0003869,PROD-00025,1,440.18,0.0
OI-0010709,ORD-0005713,PROD-00071,5,201.47,0.0
OI-0021665,ORD-0011567,PROD-00082,4,179.3,0.0
OI-0000262,ORD-0000140,PROD-00167,1,668.84,0.0
OI-0001116,ORD-0000604,PROD-00055,2,410.55,0.0
OI-0014559,ORD-0007770,PROD-00239,3,-568.35,0.0
OI-0022300,ORD-0011899,PROD-00115,1,561.22,0.1
OI-0012321,ORD-0006589,PROD-00195,5,368.83,0.0
OI-0016091,ORD-0008580,PROD-00191,3,594.53,0.0
OI-0002613,ORD-0001410,PROD-00012,5,265.12,0.0
OI-0007771,ORD-0004153,PROD-00230,4,418.59,0.0
OI-0008959,ORD-0004775,PROD-00050,1,112.81,0.0
OI-0012288,ORD-0006573,PROD-00137,4,472.22,0.0
OI-0011363,ORD-0006061,PROD-00231,5.89,559.73,0.0
OI-0015404,ORD-0008212,PROD-00259,4,-76.4,0.05
OI-0022171,ORD-0011835,PROD-00085,2,212.43,0.0
OI-0018398,ORD-0009826,PROD-00045,5,247.69,0.0
OI-0006531,ORD-0003493,PROD-00244,1,717.68,0.0
OI-0002594,ORD-0001402,PROD-00126,3,270.5,0.0
OI-0000592,ORD-0000321,PROD-00005,2,758.99,0.1
OI-0006362,ORD-0003397,PROD-00111,5,874.18,0.05
OI-0019427,ORD-0010369,PROD-00059,5,155.95,0.0
OI-0003539,ORD-0001906,PROD-00065,1,89.79,0.0
OI-0016561,ORD-0008837,PROD-00199,$2,497.58,0.0
OI-0013960,ORD-0007470,PROD-00154,1,121.69,0.15
OI-0015081,ORD-0008060,PROD-00176,2,646.19,0.0
OI-0018244,ORD-0009738,PROD-00192,1,605.28,0.0
OI-0002093,ORD-0001139,PROD-971583,4,199.35,0.0
OI-0007960,ORD-0004258,PROD-00115,5,557.59,0.0
OI-0016050,ORD-0008559,PROD-00256,2,691.0,0.2
OI-0020402,ORD-0010888,PROD-00263,2,306.36,0.05
OI-0020954,ORD-0011203,PROD-00040,1,27.18,0.0
OI-0011571,ORD-0006179,PROD-00185,3,553.09,0.0
OI-0008363,ORD-0004462,PROD-00294,5,442.14,0.0
OI-0013822,ORD-0007390,PROD-00261,3,116.55,0.0
OI-0001136,ORD-0000617,PROD-00284,2,274.17,0.0
OI-0019494,ORD-0010403,PROD-00224,2,126.94,0.0
OI-0007111,ORD-0003793,PROD-00201,4,494.09,0.15
OI-0000565,ORD-0000308,PROD-00182,1,214.19,0.0
OI-0000230,ORD-0000125,PROD-00150,3,null,0.0
OI-0019358,ORD-0010336,PROD-00228,5,?,0.0
OI-0011668,ORD-0006226,PROD-00029,1,698.81,0.1
OI-0006080,ORD-0003254,PROD-00171,1,N/A,0.05
OI-0007720,ORD-0004123,PROD-00280,unknown,420.44,0.1
OI-0017306,ORD-0009235,PROD-00139,1,48.98,0.0
OI-0012958,ORD-0006932,PROD-00290,2,605.72,0.0
OI-0012363,ORD-0006612,PROD-00119,3,339.1,0.0
OI-0010612,ORD-0005659,PROD-00031,2,309.62,0.0
OI-0018627,ORD-0009954,PROD-00280,3abc,419.92,0.0
OI-0012278,ORD-0006567,PROD-00083,2,183.74,0.0
OI-0002066,ORD-0001122,PROD-00138,1,255.39,0.0
OI-0001869,ORD-0001014,PROD-00202,5,593.6,0.0
OI-0002286,ORD-0001235,PROD-00043,2,710.71,0.05
OI-0016985,ORD-0009062,PROD-00280,2,420.69,0.0
OI-0012350,ORD-0006605,PROD-00222,1,678.45,0.0
OI-0020548,ORD-0010969,PROD-00129,3,441.06,0.0
OI-0021550,ORD-0011514,PROD-00169,4,387.92,0.0
OI-0006230,ORD-0003327,PROD-00064,4,363.38,0.0
OI-0016625,ORD-0008869,PROD-00126,4,263.46,0.0
OI-0007183,ORD-0003834,PROD-00089,2,282.99,0.0
OI-0002316,ORD-0001249,PROD-00096,1,761.35,0.0
OI-0011690,ORD-0006239,PROD-00285,1,200.13,0.0
OI-0019314,ORD-0010314,PROD-00137,1,459.4,0.0
OI-0003164,ORD-0001705,PROD-00253,4,305.82,0.2
OI-0016327,ORD-0008714,PROD-00298,4,527.09,0.0
OI-0006468,ORD-0003453,PROD-00242,4,456.43,0.0
OI-0021617,ORD-0011544,PROD-00202,3,580.88,0.0
OI-0016179,ORD-0008630,PROD-00227,1,727.05,0.0
OI-0015470,ORD-0008248,PROD-00151,1,79.46,0.1
OI-0003076,ORD-0001655,PROD-00171,1,713.55,0.0
OI-0003475,ORD-0001871,PROD-00064,5,-345.58,0.0
OI-0013838,ORD-0007402,PROD-00054,1,367.72,0.05
OI-0019564,ORD-0010441,PROD-00049,5,278.28,0.2
OI-0003749,ORD-0002014,PROD-00014,1,127.19,0.0
OI-0000694,ORD-0000378,PROD-997204,2,762.46,0.0
OI-0001459,ORD-0000789,PROD-00202,1,588.92,0.0
OI-0003812,ORD-0002044,PROD-00071,4,196.01,0.2
OI-0000495,ORD-0000269,PROD-00078,2,443.91,0.0
OI-0013234,ORD-0007077,PROD-00064,2,341.19,0.0
OI-0013271,ORD-0007096,PROD-00109,3,35522.1,0.1
OI-0003754,ORD-0002016,PROD-00218,4,482.17,0.2
OI-0000013,ORD-0000006,PROD-00166,?,null,0.0
OI-0007625,ORD-0004075,PROD-00055,5,429.31,0.0
OI-0010617,ORD-0005661,PROD-00215,4,215.1,0.1
OI-0022071,ORD-0011787,PROD-00216,1,504.16,0.2
OI-0012253,ORD-0006555,PROD-00249,5,452.55,0.0
OI-0019156,ORD-0010230,PROD-00147,3,138.66,0.0
OI-0015721,ORD-0008385,PROD-00171,3,748.76,0.15
OI-0010058,ORD-0005355,PROD-00238,1,713.88,0.0
OI-0006267,ORD-0003342,PROD-00297,1,269.78,0.0
OI-0011101,ORD-0005910,PROD-00250,1,371.97,0.1
OI-0019024,ORD-0010159,PROD-00172,2,349.13,0.05
OI-0022039,ORD-0011770,PROD-00280,3,450.31,0.0
OI-0006125,ORD-0003277,PROD-00098,5,123.36,0.0
OI-0005498,ORD-0990951,PROD-00110,1,292.01,0.05
